card_name,version,set,seller_name,quantity,price,condition,language
Harmless Offering,,Magic: The Gathering Foundations: Starter Collection,aquariustcg,8,"0,34 €",Near Mint,English
Harmless Offering,,Magic: The Gathering Foundations: Starter Collection,coleccionestcg,3,"0,34 €",Near Mint,English
Harmless Offering,,Magic: The Gathering Foundations: Starter Collection,Mazvigosl,8,"0,35 €",Near Mint,English
Harmless Offering,,Magic: The Gathering Foundations: Starter Collection,Najada-Games,15,"0,35 €",Near Mint,English
Harmless Offering,,Magic: The Gathering Foundations: Starter Collection,BoltthebirdCZ,4,"0,35 €",Near Mint,English
Harmless Offering,,Magic: The Gathering Foundations: Starter Collection,MagicKast,1,"0,35 €",Near Mint,English
Harmless Offering,,Magic: The Gathering Foundations: Starter Collection,Boutique-TCG,7,"0,36 €",Near Mint,English
Harmless Offering,,Magic: The Gathering Foundations: Starter Collection,TrinketMage,10,"0,37 €",Near Mint,English
Harmless Offering,,Magic: The Gathering Foundations: Starter Collection,TCG-entertainment,15,"0,38 €",Near Mint,English
Harmless Offering,,Magic: The Gathering Foundations: Starter Collection,cernyrytir,20,"0,39 €",Near Mint,English
Harmless Offering,,Magic: The Gathering Foundations: Starter Collection,SchrottosCCGs,1,"0,39 €",Near Mint,English
Harmless Offering,,Magic: The Gathering Foundations: Starter Collection,Neku-BrewsAndGames,1,"0,39 €",Near Mint,English
Harmless Offering,,Magic: The Gathering Foundations: Starter Collection,Phithia-TCG-Shop,6,"0,39 €",Near Mint,English
Harmless Offering,,Magic: The Gathering Foundations: Starter Collection,ElBaptisterioTCG,2,"0,40 €",Near Mint,English
Harmless Offering,,Magic: The Gathering Foundations: Starter Collection,ShinyHunterStore,1,"0,40 €",Near Mint,English
Harmless Offering,,Magic: The Gathering Foundations: Starter Collection,muLLe,1,"0,40 €",Near Mint,English
Harmless Offering,,Magic: The Gathering Foundations: Starter Collection,castlecards,2,"0,42 €",Near Mint,English
Harmless Offering,,Magic: The Gathering Foundations: Starter Collection,CardNexus,10,"0,42 €",Near Mint,English
Harmless Offering,,Magic: The Gathering Foundations: Starter Collection,PoweredByXPG,1,"0,42 €",Near Mint,English
Harmless Offering,,Magic: The Gathering Foundations: Starter Collection,magictuga,4,"0,43 €",Near Mint,English
Harmless Offering,,Magic: The Gathering Foundations: Starter Collection,Random-player,30,"0,43 €",Near Mint,English
Harmless Offering,,Magic: The Gathering Foundations: Starter Collection,HDC-Trade,6,"0,43 €",Near Mint,English
Harmless Offering,,Magic: The Gathering Foundations: Starter Collection,MagicElendra,4,"0,44 €",Near Mint,English
Harmless Offering,,Magic: The Gathering Foundations: Starter Collection,Cardoreum,1,"0,44 €",Near Mint,English
Harmless Offering,,Magic: The Gathering Foundations: Starter Collection,theNecromancer,1,"0,45 €",Near Mint,English
Hedron Archive,,Magic: The Gathering Foundations: Starter Collection,Shark-Games,7,"0,10 €",Near Mint,English
Hedron Archive,,Magic: The Gathering Foundations: Starter Collection,MrJoShop,1,"0,14 €",Near Mint,English
Hedron Archive,,Magic: The Gathering Foundations: Starter Collection,BlackFlameGreece,444,"0,15 €",Near Mint,English
Hedron Archive,,Magic: The Gathering Foundations: Starter Collection,vaultofcards,1,"0,15 €",Near Mint,English
Hedron Archive,,Magic: The Gathering Foundations: Starter Collection,FATEX-DISTRIBUTION,1,"0,15 €",Near Mint,English
Hedron Archive,,Magic: The Gathering Foundations: Starter Collection,ENIGMA-DISTRIBUTION,56,"0,16 €",Near Mint,English
Hedron Archive,,Magic: The Gathering Foundations: Starter Collection,JuraGeekStore,4,"0,16 €",Near Mint,English
Hedron Archive,,Magic: The Gathering Foundations: Starter Collection,MagicElendra,4,"0,17 €",Near Mint,English
Hedron Archive,,Magic: The Gathering Foundations: Starter Collection,Weareokab,1,"0,18 €",Near Mint,English
Hedron Archive,,Magic: The Gathering Foundations: Starter Collection,Cardoreum,1,"0,20 €",Near Mint,English
Hedron Archive,,Magic: The Gathering Foundations: Starter Collection,PureTCG,1,"0,20 €",Near Mint,English
Hedron Archive,,Magic: The Gathering Foundations: Starter Collection,Phithia-TCG-Shop,6,"0,20 €",Near Mint,English
Hedron Archive,,Magic: The Gathering Foundations: Starter Collection,flatflow777,1,"0,22 €",Near Mint,English
Hedron Archive,,Magic: The Gathering Foundations: Starter Collection,TCG-Detsuny,4,"0,22 €",Near Mint,English
Hedron Archive,,Magic: The Gathering Foundations: Starter Collection,FrostMagic,38,"0,22 €",Near Mint,English
Hedron Archive,,Magic: The Gathering Foundations: Starter Collection,CardsCloud,4,"0,22 €",Excellent,English
Hedron Archive,,Magic: The Gathering Foundations: Starter Collection,Time4Magic,10,"0,23 €",Near Mint,English
Hedron Archive,,Magic: The Gathering Foundations: Starter Collection,ArcaneBex,1,"0,23 €",Near Mint,English
Hedron Archive,,Magic: The Gathering Foundations: Starter Collection,MTGSPOT-DE,4,"0,24 €",Near Mint,English
Hedron Archive,,Magic: The Gathering Foundations: Starter Collection,Mtgspot,8,"0,24 €",Near Mint,English
Hedron Archive,,Magic: The Gathering Foundations: Starter Collection,MTGSPOT-FR,4,"0,24 €",Near Mint,English
Hedron Archive,,Magic: The Gathering Foundations: Starter Collection,Magictony216,17,"0,24 €",Near Mint,English
Hedron Archive,,Magic: The Gathering Foundations: Starter Collection,Wilho-Mtg,1,"0,24 €",Near Mint,English
Hedron Archive,,Magic: The Gathering Foundations: Starter Collection,aquariustcg,8,"0,24 €",Near Mint,English
Hedron Archive,,Magic: The Gathering Foundations: Starter Collection,PriceyCards,8,"0,24 €",Near Mint,English
Hedron Archive,,Magic: The Gathering Foundations: Starter Collection,HDC-Trade,6,"0,24 €",Near Mint,English
Hedron Archive,,Magic: The Gathering Foundations: Starter Collection,OryxTCG,7,"0,24 €",Near Mint,English
Hedron Archive,,Magic: The Gathering Foundations: Starter Collection,cernyrytir,20,"0,25 €",Near Mint,English
Hedron Archive,,Magic: The Gathering Foundations: Starter Collection,Najada-Games,20,"0,25 €",Near Mint,English
Hedron Archive,,Magic: The Gathering Foundations: Starter Collection,TrinketMage,10,"0,25 €",Near Mint,English
Hedron Archive,,Magic: The Gathering Foundations: Starter Collection,TacPlay,6,"0,25 €",Near Mint,English
Hedron Archive,,Magic: The Gathering Foundations: Starter Collection,Dreamstcgcards,4,"0,25 €",Near Mint,English
Hedron Archive,,Magic: The Gathering Foundations: Starter Collection,FiveColors-AT,1,"0,25 €",Near Mint,English
Hedron Archive,,Magic: The Gathering Foundations: Starter Collection,HiddenCardHaven,1,"0,25 €",Excellent,English
Hedron Archive,,Magic: The Gathering Foundations: Starter Collection,Boutique-TCG,19,"0,26 €",Near Mint,English
Hedron Archive,,Magic: The Gathering Foundations: Starter Collection,Ishan,1,"0,27 €",Near Mint,English
Hedron Archive,,Magic: The Gathering Foundations: Starter Collection,TCG-entertainment,20,"0,28 €",Near Mint,English
Hedron Archive,,Magic: The Gathering Foundations: Starter Collection,BoltthebirdCZ,4,"0,28 €",Near Mint,English
Hedron Archive,,Magic: The Gathering Foundations: Starter Collection,NuggetGaming,1,"0,29 €",Near Mint,English
Hedron Archive,,Magic: The Gathering Foundations: Starter Collection,Magicevent,4,"0,29 €",Near Mint,English
Hedron Archive,,Magic: The Gathering Foundations: Starter Collection,Siggy-Toys,1,"0,29 €",Near Mint,English
Hedron Archive,,Magic: The Gathering Foundations: Starter Collection,Mazvigosl,8,"0,30 €",Near Mint,English
Hedron Archive,,Magic: The Gathering Foundations: Starter Collection,CardNexus,12,"0,30 €",Near Mint,English
Hedron Archive,,Magic: The Gathering Foundations: Starter Collection,GlimmerBarnGames,4,"0,30 €",Near Mint,English
Hedron Archive,,Magic: The Gathering Foundations: Starter Collection,Moltras,1,"0,30 €",Near Mint,English
Hedron Archive,,Magic: The Gathering Foundations: Starter Collection,Nerdbunker,2,"0,30 €",Near Mint,English
Hedron Archive,,Magic: The Gathering Foundations: Starter Collection,OmarMagic,1,"0,30 €",Near Mint,English
Hedron Archive,,Magic: The Gathering Foundations: Starter Collection,DiWiGo,1,"0,30 €",Near Mint,English
Hedron Archive,,Magic: The Gathering Foundations: Starter Collection,HiddenCardHaven,9,"0,30 €",Near Mint,English
Hedron Archive,,Magic: The Gathering Foundations: Starter Collection,Moltras,1,"0,30 €",Excellent,English
Heroes' Bane,,Magic: The Gathering Foundations: Starter Collection,Cardoreum,1,"0,07 €",Near Mint,English
Heroes' Bane,,Magic: The Gathering Foundations: Starter Collection,BlackFlameGreece,452,"0,08 €",Near Mint,English
Heroes' Bane,,Magic: The Gathering Foundations: Starter Collection,coleccionestcg,3,"0,08 €",Near Mint,English
Heroes' Bane,,Magic: The Gathering Foundations: Starter Collection,FATEX-DISTRIBUTION,1,"0,09 €",Mint,English
Heroes' Bane,,Magic: The Gathering Foundations: Starter Collection,ENIGMA-DISTRIBUTION,91,"0,09 €",Near Mint,English
Heroes' Bane,,Magic: The Gathering Foundations: Starter Collection,MagicElendra,4,"0,09 €",Near Mint,English
Heroes' Bane,,Magic: The Gathering Foundations: Starter Collection,Shark-Games,7,"0,10 €",Near Mint,English
Heroes' Bane,,Magic: The Gathering Foundations: Starter Collection,MrJoShop,1,"0,10 €",Near Mint,English
Heroes' Bane,,Magic: The Gathering Foundations: Starter Collection,ShinyHunterStore,1,"0,10 €",Near Mint,English
Heroes' Bane,,Magic: The Gathering Foundations: Starter Collection,Gurrusgur,1,"0,10 €",Near Mint,English
Heroes' Bane,,Magic: The Gathering Foundations: Starter Collection,TheVenuePlymouth,1,"0,12 €",Near Mint,English
Heroes' Bane,,Magic: The Gathering Foundations: Starter Collection,Magictony216,17,"0,12 €",Near Mint,English
Heroes' Bane,,Magic: The Gathering Foundations: Starter Collection,PriceyCards,8,"0,12 €",Near Mint,English
Heroes' Bane,,Magic: The Gathering Foundations: Starter Collection,Siggy-Toys,1,"0,12 €",Near Mint,English
Heroes' Bane,,Magic: The Gathering Foundations: Starter Collection,MINASDAGOR,1,"0,14 €",Near Mint,English
Heroes' Bane,,Magic: The Gathering Foundations: Starter Collection,PureTCG,1,"0,14 €",Near Mint,English
Heroes' Bane,,Magic: The Gathering Foundations: Starter Collection,Itaca,4,"0,15 €",Near Mint,English
Heroes' Bane,,Magic: The Gathering Foundations: Starter Collection,CardwalletEU,4,"0,15 €",Near Mint,English
Heroes' Bane,,Magic: The Gathering Foundations: Starter Collection,JuraGeekStore,4,"0,15 €",Near Mint,English
Heroes' Bane,,Magic: The Gathering Foundations: Starter Collection,Nerdbunker,2,"0,15 €",Near Mint,English
Heroes' Bane,,Magic: The Gathering Foundations: Starter Collection,Dine11,1,"0,15 €",Near Mint,English
Heroes' Bane,,Magic: The Gathering Foundations: Starter Collection,The-Collectible,1,"0,15 €",Near Mint,English
Heroes' Bane,,Magic: The Gathering Foundations: Starter Collection,HiddenCardHaven,12,"0,16 €",Near Mint,English
Heroes' Bane,,Magic: The Gathering Foundations: Starter Collection,HDC-Trade,6,"0,17 €",Near Mint,English
Heroes' Bane,,Magic: The Gathering Foundations: Starter Collection,HappyEgg,3,"0,17 €",Near Mint,English
Heroes' Bane,,Magic: The Gathering Foundations: Starter Collection,Phithia-TCG-Shop,6,"0,17 €",Near Mint,English
Heroes' Bane,,Magic: The Gathering Foundations: Starter Collection,Najada-Games,20,"0,18 €",Near Mint,English
Heroes' Bane,,Magic: The Gathering Foundations: Starter Collection,TCG-entertainment,20,"0,18 €",Near Mint,English
Heroes' Bane,,Magic: The Gathering Foundations: Starter Collection,castlecards,2,"0,18 €",Near Mint,English
Heroes' Bane,,Magic: The Gathering Foundations: Starter Collection,CardNexus,12,"0,18 €",Near Mint,English
Heroes' Bane,,Magic: The Gathering Foundations: Starter Collection,Boutique-TCG,18,"0,18 €",Near Mint,English
Heroes' Bane,,Magic: The Gathering Foundations: Starter Collection,ManaVortex-POOL4YOU,1,"0,19 €",Near Mint,English
Heroes' Bane,,Magic: The Gathering Foundations: Starter Collection,Wilho-Mtg,1,"0,19 €",Near Mint,English
Heroes' Bane,,Magic: The Gathering Foundations: Starter Collection,LegendaryCardCo,2,"0,19 €",Near Mint,English
Heroes' Bane,,Magic: The Gathering Foundations: Starter Collection,Mazvigosl,8,"0,20 €",Near Mint,English
Heroes' Bane,,Magic: The Gathering Foundations: Starter Collection,Velexx,38,"0,20 €",Near Mint,English
Heroes' Bane,,Magic: The Gathering Foundations: Starter Collection,Moltras,1,"0,20 €",Near Mint,English
Heroes' Bane,,Magic: The Gathering Foundations: Starter Collection,TCG-Detsuny,4,"0,20 €",Near Mint,English
Heroes' Bane,,Magic: The Gathering Foundations: Starter Collection,FrostMagic,39,"0,20 €",Near Mint,English
Heroes' Bane,,Magic: The Gathering Foundations: Starter Collection,Time4Magic,13,"0,20 €",Near Mint,English
Heroes' Bane,,Magic: The Gathering Foundations: Starter Collection,aquariustcg,8,"0,20 €",Near Mint,English
Heroes' Bane,,Magic: The Gathering Foundations: Starter Collection,Secondlife,3,"0,20 €",Near Mint,English
Heroes' Bane,,Magic: The Gathering Foundations: Starter Collection,ArcaneBex,1,"0,20 €",Near Mint,English
Heroes' Bane,,Magic: The Gathering Foundations: Starter Collection,YadokariCards,1,"0,20 €",Near Mint,English
Heroes' Bane,,Magic: The Gathering Foundations: Starter Collection,Sammelsturm,1,"0,20 €",Near Mint,English
Heroes' Bane,,Magic: The Gathering Foundations: Starter Collection,MTGSPOT-DE,4,"0,21 €",Near Mint,English
Heroes' Bane,,Magic: The Gathering Foundations: Starter Collection,Mtgspot,8,"0,21 €",Near Mint,English
Heroes' Bane,,Magic: The Gathering Foundations: Starter Collection,MTGSPOT-FR,4,"0,21 €",Near Mint,English
Heroes' Bane,,Magic: The Gathering Foundations: Starter Collection,Ishan,1,"0,21 €",Near Mint,English
Heroes' Bane,,Magic: The Gathering Foundations: Starter Collection,FireAndDice,1,"0,22 €",Near Mint,English
Hinterland Sanctifier,,Magic: The Gathering Foundations: Starter Collection,vaultofcards,4,"0,43 €",Near Mint,English
Hinterland Sanctifier,,Magic: The Gathering Foundations: Starter Collection,DanTMTG,1,"0,43 €",Near Mint,English
Hinterland Sanctifier,,Magic: The Gathering Foundations: Starter Collection,FATEX-DISTRIBUTION,1,"0,50 €",Near Mint,English
Hinterland Sanctifier,,Magic: The Gathering Foundations: Starter Collection,Yelmen,8,"0,50 €",Excellent,English
Hinterland Sanctifier,,Magic: The Gathering Foundations: Starter Collection,TCGLoveOpenings,1,"0,54 €",Near Mint,English
Hinterland Sanctifier,,Magic: The Gathering Foundations: Starter Collection,ReCollectibles,4,"0,55 €",Near Mint,English
Hinterland Sanctifier,,Magic: The Gathering Foundations: Starter Collection,muLLe,1,"0,55 €",Near Mint,English
Hinterland Sanctifier,,Magic: The Gathering Foundations: Starter Collection,SpielRaum,4,"0,57 €",Near Mint,English
Hinterland Sanctifier,,Magic: The Gathering Foundations: Starter Collection,BlackFlameGreece,498,"0,57 €",Near Mint,English
Hinterland Sanctifier,,Magic: The Gathering Foundations: Starter Collection,ENIGMA-DISTRIBUTION,150,"0,58 €",Near Mint,English
Hinterland Sanctifier,,Magic: The Gathering Foundations: Starter Collection,Shark-Games,8,"0,60 €",Near Mint,English
Hinterland Sanctifier,,Magic: The Gathering Foundations: Starter Collection,Velexx,152,"0,61 €",Near Mint,English
Hinterland Sanctifier,,Magic: The Gathering Foundations: Starter Collection,MagicElendra,4,"0,63 €",Near Mint,English
Hinterland Sanctifier,,Magic: The Gathering Foundations: Starter Collection,FrostMagic,146,"0,67 €",Near Mint,English
Hinterland Sanctifier,,Magic: The Gathering Foundations: Starter Collection,OryxTCG,12,"0,68 €",Near Mint,English
Hinterland Sanctifier,,Magic: The Gathering Foundations: Starter Collection,CardPlanetAustria,4,"0,68 €",Near Mint,English
Hinterland Sanctifier,,Magic: The Gathering Foundations: Starter Collection,TheArena,4,"0,68 €",Near Mint,English
Hinterland Sanctifier,,Magic: The Gathering Foundations: Starter Collection,LastDraw,6,"0,69 €",Near Mint,English
Hinterland Sanctifier,,Magic: The Gathering Foundations: Starter Collection,CardsCloud,11,"0,69 €",Near Mint,English
Hinterland Sanctifier,,Magic: The Gathering Foundations: Starter Collection,Time4Magic,12,"0,69 €",Near Mint,English
Hinterland Sanctifier,,Magic: The Gathering Foundations: Starter Collection,aquariustcg,26,"0,70 €",Near Mint,English
